date,time,tara,tweight,dweight,pweight,chemical_id,MUESTRA,%Fe,%Cu,%Zn,%Mo,%Ins,pSol,CODIGO_MUESTRA
2023/04/19,10:40:00,111.5,993,60,881.5,5178,Concentrado Primario L1,29.16,6.965,0,0.288,26.78,6.81,C_01_S15
2023/04/19,11:09:00,110,1056,106.5,946,5175,Relave Final,4.541,0.042,0.003,0.005,,11.26,C_01_S03
2023/04/21,10:41:00,109,1178,303.5,1069,5180,Relave Final,2.967,0.056,0.004,0.003,,28.39,C_01_S03
2023/04/21,10:44:00,108,1279.5,415,1171.5,5179,Rebose Hidrociclones L1,3.443,0.338,0.006,0.016,,35.42,C_01_S01
2023/04/21,10:46:00,109,998.5,232,889.5,5181,Concentrado Colectivo,30.7,27.96,0.292,1.47,4.88,26.08,C_01_S10
2023/04/21,10:47:00,109.5,1081,138,971.5,5182,Concentrado Primario L2,30.84,16.02,0.115,0.8,16.3,14.2,C_01_S14
2023/04/21,10:50:00,111,983.5,55,872.5,5183,Concentrado Primario L1,29.07,13.831,0,0.784,22.46,6.3,C_01_S15
2023/04/24,12:24:00,110,1246.5,288.5,1136.5,5189,Relave Final,2.374,0.052,0.003,0.004,,25.38,C_01_S03
2023/04/24,12:28:00,109.5,1311,426.5,1201.5,5188,Rebose Hidrociclones L1,2.864,0.381,0.004,0.019,,35.5,C_01_S01
2023/04/24,12:29:00,110,1053,270,943,5190,Concentrado Colectivo,31.61,23.98,0.094,1.23,6.48,28.63,C_01_S10
2023/04/24,12:31:00,111.5,1070,151,958.5,5191,Concentrado Primario L2,30.57,12.14,0.055,0.78,20.22,15.75,C_01_S14
2023/04/24,12:33:00,109,1052,175,943,5192,Concentrado Primario L1,33.62,11.443,0,0.7,15.04,18.56,C_01_S15
2023/04/26,11:59:00,109,1191,269.5,1082,5198,Relave Final,2.455,0.049,0,0.003,,24.91,C_01_S03
2023/04/26,12:03:00,109.5,1318,456,1208.5,5196,Rebose Hidrociclones L1,2.917,0.417,0.005,0.018,,37.73,C_01_S01
2023/04/26,12:08:00,109.5,1050.5,143.5,941,5200,Concentrado Primario L2,30.57,12.98,0.075,0.698,19.36,15.25,C_01_S14
2023/04/26,12:11:00,111,1091,212.5,980,5201,Concentrado Primario L1,32.03,12.58,0.078,0.68,17.34,21.68,C_01_S15
2023/04/26,12:12:00,110,1057,284,947,5199,Concentrado Colectivo,30.71,23.82,0.137,1.21,9.18,29.99,C_01_S10
2023/04/26,12:20:00,110,1358.5,500,1248.5,5197,Rebose Hidrociclones L2,2.871,0.365,0.004,0.019,0,40.05,C_01_S02
2023/04/28,10:53:00,110,1124.5,167,1014.5,5206,Relave Final,1.972,0.051,0,0.004,,16.46,C_01_S03
2023/04/28,10:55:00,109,1044.5,232.5,935.5,5207,Concentrado Colectivo,30.92,25.37,0.203,1.61,6,24.85,C_01_S10
2023/04/28,11:08:00,111.5,1272.5,439.5,1161,5208,Concentrado Primario L1,27.95,9.39,0.094,0.561,29.16,37.86,C_01_S15
2023/05/03,11:16:00,109,1297,454,1188,5219,Concentrado Primario L2,26.07,13.78,0.072,0.404,26.04,38.22,C_01_S14
2023/05/03,11:18:00,111.5,1350,497.5,1238.5,5220,Concentrado Primario L1,25.46,11.89,0.071,0.399,28.72,40.17,C_01_S15
2023/05/03,11:20:00,110,762.5,26.5,652.5,5218,Concentrado Colectivo,30.37,23.17,0.129,0.811,7.12,4.06,C_01_S10
2023/05/03,11:21:00,109,1236,404.5,1127,5217,Relave Final,2.907,0.082,0,1.254,,35.89,C_01_S03
2023/05/03,11:24:00,108,1266.5,460.5,1158.5,5216,Rebose Hidrociclones L1,3.195,0.456,0.005,0.013,,39.75,C_01_S01
2023/05/10,11:52:00,109,1129.5,280,1020.5,5230,Relave Final,2.869,0.061,0.002,0.004,0,27.44,C_01_S03
2023/05/10,11:54:00,112,1238,444.5,1126,5229,Rebose Hidrociclones L2,3.118,0.318,0.005,0.014,0,39.48,C_01_S02
2023/05/10,11:58:00,109.5,1172,323,1062.5,5228,Rebose Hidrociclones L1,3.421,0.329,0.005,0.015,0,30.4,C_01_S01
2023/05/10,11:59:00,110,1028.5,277.5,918.5,5231,Concentrado Colectivo,30.91,25.62,0.292,1.26,5.4,30.21,C_01_S10
2023/05/10,12:01:00,109.5,1209,369.5,1099.5,5232,Concentrado Primario L2,28.36,11.13,0.125,0.5,23.28,33.61,C_01_S14
2023/05/10,12:03:00,111,1199,413,1088,5233,Concentrado Primario L1,28.01,9.074,0.113,0.437,26.36,37.96,C_01_S15
2023/05/12,12:26:00,108,1192,355.5,1084,5237,Rebose Hidrociclones L1,2.777,0.423,0.004,0.036,0,32.8,C_01_S01
2023/05/12,12:29:00,108.5,1155.5,300,1047,5238,Relave Final,2.395,0.051,0.002,0.006,0,28.65,C_01_S03
2023/05/12,12:30:00,109,1231,391.5,1122,5240,Concentrado Primario L2,28.43,14.18,0.062,1.05,22.9,34.89,C_01_S14
2023/05/12,12:33:00,111.5,976,182,864.5,5239,Concentrado Colectivo,29.99,24.87,0.141,1.85,6.54,21.05,C_01_S10
2023/05/17,10:38:00,111,917,229.5,806,5253,Relave Final,2.843,0.048,0.002,0.007,0,28.47,C_01_S03
2023/05/17,10:39:00,110,616.5,109,506.5,5254,Concentrado Colectivo,29.68,20.97,0.156,2.411,10.16,21.52,C_01_S10
2023/05/17,10:46:00,110,1719.5,433,1609.5,5255,Concentrado Primario L2,26.22,12.98,0.1,1.254,26.52,26.9,C_01_S14
2023/05/17,11:15:00,110.5,1075.5,367,965,5252,Rebose Hidrociclones L1,3.089,0.361,0.005,0.03,0,38.03,C_01_S01
2023/05/22,11:29:00,112,1217,355,1105,5263,Concentrado Primario L1,27.44,8.19,0.064,0.483,29.22,32.13,C_01_S15
2023/05/22,11:30:00,110,973,145.5,863,5261,Concentrado Colectivo,31.49,21.17,0.133,1.324,7.76,16.86,C_01_S10
2023/05/22,11:32:00,109,1097.5,200,988.5,5260,Relave Final,2.734,0.068,0,0.003,,20.23,C_01_S03
2023/05/22,11:33:00,109.5,1187,310,1077.5,5262,Concentrado Primario L2,28.11,11.99,0.075,0.633,23.62,28.77,C_01_S14
2023/05/22,11:39:00,109.5,1211,346,1101.5,5259,Rebose Hidrociclones L1,3.017,0.37,0.005,0.015,,31.41,C_01_S01
2023/05/24,16:54:00,110,1186,525.5,1076,5271,Concentrado Primario L1,27.9,13.03,0.085,0.739,25.08,48.84,C_01_S15
2023/05/24,16:56:00,112.5,1238.5,385,1126,5267,Rebose Hidrociclones L1,2.471,0.387,0.005,1.03,,34.19,C_01_S01
2023/05/24,17:25:00,110,1194.5,377,1084.5,5270,Concentrado Primario L2,27.65,14.73,0.085,0.735,22.74,34.76,C_01_S14
2023/05/24,17:26:00,110,942.5,215.5,832.5,5269,Concentrado Colectivo,30.63,24.88,0.142,1.326,6.6,25.89,C_01_S10
2023/05/24,17:28:00,110.5,1126,237.5,1015.5,5268,Relave Final,2.271,0.085,0,0.005,,23.39,C_01_S03
2023/05/26,11:11:00,109.5,1189.5,415,1080,5275,Rebose Hidrociclones L1,2.39,0.419,0.005,0.016,,38.43,C_01_S01
2023/05/26,11:14:00,109,1094.5,215.5,985.5,5276,Relave Final,2.074,0.055,0,0.003,,21.87,C_01_S03
2023/05/26,11:15:00,110,922.5,204,812.5,5277,Concentrado Colectivo,30.1,23.98,0.204,1.197,7.76,25.11,C_01_S10
2023/05/26,11:17:00,109.5,1162.5,371,1053,5278,Concentrado Primario L2,25.02,13.93,0.116,0.596,27.1,35.23,C_01_S14
2023/05/26,11:20:00,110,1206,405.5,1096,5279,Concentrado Primario L1,25.58,14.53,0.122,0.623,25.66,37,C_01_S15
2023/05/31,11:59:00,109,1116,228,1007,5288,Relave Final,3.297,0.069,0,0.004,,22.64,C_01_S03
2023/05/31,12:01:00,110,965.5,186.5,855.5,5289,Concentrado Colectivo,30.12,25.47,0.131,0.943,7.42,21.8,C_01_S10
2023/05/31,12:03:00,108,1126,328,1018,5286,Rebose Hidrociclones L1,3.878,0.483,0.004,0.017,,32.22,C_01_S01
2023/05/31,12:05:00,109.5,1269.5,450,1160,5290,Concentrado Primario L2,27.18,15.82,0.081,0.527,23.74,38.79,C_01_S14
2023/05/31,12:06:00,110,1277,468.5,1167,5287,Rebose Hidrociclones L2,3.402,0.443,0.004,0.016,0,40.15,C_01_S02
2023/05/31,12:08:00,112,1232.5,96,1120.5,5291,Concentrado Primario L1,30.11,11.642,0.062,0.403,20.56,8.57,C_01_S15
2023/06/02,10:20:00,109,1046,207.5,937,5296,Relave Final,3.684,0.036,0,0.003,,22.15,C_01_S03
2023/06/02,10:21:00,110,914,137.5,804,5297,Concentrado Colectivo,29.5,22.39,0.373,1.281,10.4,17.1,C_01_S10
2023/06/02,10:24:00,109.5,1209.5,396.5,1100,5298,Concentrado Primario L2,25.62,13.33,0.195,0.587,27.78,36.05,C_01_S14
2023/06/02,10:27:00,108,1230,362,1122,5294,Rebose Hidrociclones L1,4.23,0.345,0.007,0.013,,32.26,C_01_S01
2023/06/02,10:51:00,110,1245.5,375.5,1135.5,5295,Rebose Hidrociclones L2,3.991,0.23,0.006,0.011,0,33.07,C_01_S02
2023/06/05,10:32:00,110.5,1140.5,244,1030,5300,Relave Final,2.664,0.061,0.002,0.003,,23.69,C_01_S03
2023/06/05,10:36:00,110.5,1102,292.5,991.5,5299,Rebose Hidrociclones L1,3.126,0.349,0.006,0.014,,29.5,C_01_S01
2023/06/05,10:37:00,111,1213,346.5,1102,5302,Concentrado Primario L2,24.95,12.89,0.108,0.578,28.72,31.44,C_01_S14
2023/06/05,10:41:00,110.5,1165,306,1054.5,5303,Concentrado Primario L1,20.06,7.33,0.076,0.449,43.52,29.02,C_01_S15
2023/06/05,10:42:00,111,934.5,212.5,823.5,5301,Concentrado Colectivo,29.91,22.4,0,1.104,9.28,25.8,C_01_S10
2023/06/07,12:09:00,111,1223.5,409,1112.5,5308,Concentrado Primario L2,26.24,13.78,0.108,0.676,28.7,36.76,C_01_S14
2023/06/07,12:11:00,110.5,1069,356,958.5,5305,Rebose Hidrociclones L1,2.917,0.407,0.005,0.021,,37.14,C_01_S01
2023/06/07,12:13:00,110.5,1156,376.5,1045.5,5309,Concentrado Primario L1,24.45,12.79,0.11,0.684,28.5,36.01,C_01_S15
2023/06/07,12:14:00,110.5,1059,245.5,948.5,5306,Relave Final,2.63,0.077,0,0.005,,25.88,C_01_S03
2023/06/07,12:16:00,111,937,188.5,826,5307,Concentrado Colectivo,28.53,22.7,0.17,1.342,11,22.82,C_01_S10
2023/06/14,16:44:00,109,609,191.5,500,5310,Relave Final,3.289,0.042,0,1.308,,38.3,C_01_S03
2023/06/14,16:45:00,111.5,444,113,332.5,5311,Concentrado Colectivo,28.78,20.7,0.121,0.711,10.52,33.98,C_01_S10
2023/06/14,16:56:00,109,1853,409.5,1744,5312,Concentrado Primario L2,23.53,12.84,0.077,0.526,29.68,23.48,C_01_S14
2023/06/14,16:59:00,111.5,1900,426.5,1788.5,5313,Concentrado Primario L1,21.32,10.45,0.07,0.396,36.26,23.85,C_01_S15
2023/06/14,17:10:00,108,800,311.5,692,5309,Rebose Hidrociclones L1,2.732,0.413,0.004,0.012,,45.01,C_01_S01
2023/06/19,11:12:00,109,1123,265.5,1014,5320,Relave Final,3.23,0.054,0,0.001,,26.18,C_01_S03
2023/06/19,11:18:00,108,1106,226,998,5318,Rebose Hidrociclones L1,3.857,0.333,0.007,0.004,,22.65,C_01_S01
2023/06/19,11:19:00,111.5,776,135,664.5,5321,Concentrado Colectivo,30.7,20.3,0.263,0.379,7.6,20.32,C_01_S10
2023/06/19,11:25:00,111.5,1229,389,1117.5,5322,Concentrado Primario L1,29.5,10.15,0.151,0.185,18.5,34.81,C_01_S15
2023/06/19,11:26:00,110,1234,453.5,1124,5319,Rebose Hidrociclones L2,3.566,0.3,0.007,0.004,0,40.35,C_01_S02
2023/06/26,11:20:00,109,1111.5,246.5,1002.5,5329,Relave Final,2.079,0.054,0,0.002,0,24.59,C_01_S03
2023/06/26,11:22:00,110,1217,441,1107,5328,Rebose Hidrociclones L2,2.759,0.389,0.005,0.009,,39.84,C_01_S02
2023/06/26,11:24:00,111.5,1105.5,404,994,5332,Concentrado Primario L1,27.77,14.18,0.146,0.298,,40.64,C_01_S15
2023/06/26,11:26:00,109,1220.5,410.5,1111.5,5331,Concentrado Primario L1,28.06,13.68,0.141,0.286,,36.93,C_01_S15
2023/06/26,11:28:00,111.5,1011.5,340,900,5330,Concentrado Colectivo,30.72,23.07,0.247,0.485,,37.78,C_01_S10
2023/06/26,11:30:00,108,1196,384.5,1088,5327,Rebose Hidrociclones L1,2.808,0.415,0.006,0.009,0,35.34,C_01_S01
2023/07/13,16:59:00,108.5,988,99.5,879.5,5339,Cola Scavenger L1,15.78,0.437,,0.014,,11.31,C_01_S04
2023/07/13,17:02:00,108.5,986,96,877.5,5340,Cola Scavenger L2,15.43,0.315,,0.01,,10.94,C_01_S05
2023/07/14,11:56:00,110.5,985,85.5,874.5,5344,Cola Scavenger L1,16.4,0.362,,0.018,,9.78,C_01_S04
2023/07/14,11:59:00,109.5,1002.5,93,893,5345,Cola Scavenger L2,16.27,0.327,,0.014,,10.41,C_01_S05
2023/07/14,12:02:00,109,953.5,209.5,844.5,5343,Relave Final,2.538,0.061,0,0.002,0,24.81,C_01_S03
2023/07/14,12:05:00,110.5,1022.5,318.5,912,5341,Rebose Hidrociclones L1,2.968,0.434,0.004,0.012,0,34.92,C_01_S01
2023/07/14,12:08:00,110.5,907.5,134.5,797,5342,Rebose Hidrociclones L2,2.971,0.359,0.004,0.009,,16.88,C_01_S02
2023/07/14,12:10:00,110,1020.5,317.5,910.5,5346,Concentrado Colectivo,30.05,24.87,0.133,0.578,8.12,34.87,C_01_S10
2023/07/14,12:11:00,109.5,1216,376.5,1106.5,5347,Concentrado Primario L2,28.66,14.18,0.079,0.396,21.42,34.03,C_01_S14
2023/07/14,12:14:00,110.5,1102.5,141,992,5348,Concentrado Primario L1,28.79,13.58,0.079,0.394,22.88,14.21,C_01_S15
2023/07/19,11:24:00,110.5,1078.5,148,968,5359,Concentrado Primario L1,25.69,10.52,0.116,0.4,31,15.29,C_01_S15
2023/07/19,11:26:00,111,1049,393,938,5358,Concentrado Primario L2,27.5,13.36,0.125,0.42,24.2,41.9,C_01_S14
2023/07/19,11:28:00,110,990,290,880,5357,Concentrado Colectivo,30.09,20.19,0.178,0.73,12.8,32.95,C_01_S10
2023/07/19,11:31:00,111.5,1072,102.5,960.5,5356,Cola Scavenger L2,17.08,0.368,,0.016,,10.67,C_01_S05
2023/07/19,11:34:00,108.5,1062.5,74,954,5355,Cola Scavenger L1,19.13,0.384,,0.018,,7.76,C_01_S04
2023/07/19,11:36:00,109,740.5,193,631.5,5354,Relave Final,2.659,0.064,0,0.003,0,30.56,C_01_S03
2023/07/19,11:39:00,110,730,245,620,5353,Rebose Hidrociclones L2,2.903,0.304,0.005,0.009,,39.52,C_01_S02
2023/07/19,11:42:00,110.5,792,258,681.5,5352,Rebose Hidrociclones L1,2.945,0.322,0.005,0.012,0,37.86,C_01_S01
2023/07/20,11:27:00,108,803,253,695,5360,Rebose Hidrociclones L1,2.721,0.329,0.003,0.014,0,36.4,C_01_S01
2023/07/20,11:29:00,110.5,743,150.5,632.5,5361,Relave Final,2.278,0.036,0,0.003,0,23.79,C_01_S03
2023/07/20,11:33:00,108.5,1061,88,952.5,5362,Cola Scavenger L2,17.28,0.31,,0.012,,9.24,C_01_S05
2023/07/20,11:34:00,111,977,281,866,5363,Concentrado Colectivo,30.8,22.18,0.112,0.88,9.52,32.45,C_01_S10
2023/07/20,11:36:00,109,1234,435.5,1125,5364,Concentrado Primario L2,26.41,12.46,0.05,0.53,28.36,38.71,C_01_S14
2023/07/20,11:38:00,111.5,1091,140,979.5,5365,Concentrado Primario L1,26.58,13.26,0.054,0.565,27.3,14.29,C_01_S15
2023/07/31,10:36:00,110.5,798,168,687.5,5367,Relave Final,2.185,0.067,0,0.006,0,24.44,C_01_S03
2023/07/31,10:40:00,111,1080,168,969,5368,Cola Scavenger L1,17.88,0.353,,0.022,,17.34,C_01_S04
2023/07/31,10:46:00,110,856,291.5,746,5366,Rebose Hidrociclones L1,2.495,0.469,0.003,0.023,0,39.08,C_01_S01
2023/07/31,10:48:00,111,1231,448,1120,5371,Concentrado Primario L2,27.25,17.41,0.055,0.81,21.16,40,C_01_S14
2023/07/31,10:52:00,111,1036,321,925,5370,Concentrado Colectivo,30.53,23.23,0.073,1.04,10.08,34.7,C_01_S10
2023/08/02,11:45:00,110.5,793.5,154,683,5374,Relave Final,2.583,0.052,0,0.005,0,22.55,C_01_S03
2023/08/02,11:49:00,111,1080,86.5,969,5375,Cola Scavenger L1,18.89,1.073,,0.076,,8.93,C_01_S04
2023/08/02,11:52:00,110,1175.5,96.5,1065.5,5376,Cola Scavenger L2,17.68,0.266,,0.031,,9.06,C_01_S05
2023/08/02,11:54:00,111,832,334.5,721,5377,Concentrado Colectivo,30.15,21.07,0.075,1.4,11.32,46.39,C_01_S10
2023/08/02,11:55:00,111,832,334.5,721,5378,Concentrado Primario L2,27.15,11.99,0.046,0.8,25.78,46.39,C_01_S14
2023/08/02,11:58:00,110.5,793,33,682.5,5379,Concentrado Primario L1,27.01,19.18,0.074,1.17,18.36,4.84,C_01_S15
2023/08/02,12:05:00,110,805.5,218.5,695.5,5373,Rebose Hidrociclones L1,2.587,0.273,0.004,0.019,,31.42,C_01_S01
2023/08/07,15:00:00,108.5,1175.5,98,1067,5389,Cola Scavenger L1,13.04,0.417,,0.024,,9.18,C_01_S04
2023/08/07,15:04:00,108.5,1190.5,127,1082,5390,Cola Scavenger L2,8.89,0.27,,0.018,,11.74,C_01_S05
2023/08/07,15:06:00,111,768,168,657,5388,Relave Final,2.49,0.075,0,0.005,0,25.57,C_01_S03
2023/08/07,17:02:00,111.5,992,239.5,880.5,5391,Concentrado Colectivo,28.3,20.58,0.079,1.68,14.7,27.2,C_01_S10
2023/08/07,17:04:00,109,1226.5,424.5,1117.5,5392,Concentrado Primario L2,24.12,17.38,0.063,1.11,24.84,37.99,C_01_S14
2023/08/07,17:06:00,111.5,1117.5,163.5,1006,5393,Concentrado Primario L1,24.42,16.29,0.064,1.12,26.06,16.25,C_01_S15
2023/08/09,12:35:00,110,870.5,296.5,760.5,5398,Rebose Hidrociclones L1,2.448,0.496,,0.027,,38.99,C_01_S01
2023/08/09,12:37:00,110.5,882,274,771.5,5399,Relave Final,2.174,0.073,0,0.005,0,35.52,C_01_S03
2023/08/09,12:40:00,111,1208,104,1097,5400,Cola Scavenger L1,12.2,0.296,0,0.018,0,9.48,C_01_S04
2023/08/09,12:44:00,110,1132,96.5,1022,5401,Cola Scavenger L2,11.02,0.276,0.01,0.02,0,9.44,C_01_S05
2023/08/09,12:49:00,110.5,1051.5,144.5,941,5403,Concentrado Primario L1,22.79,14.08,0.084,0.868,33.18,15.36,C_01_S15
2023/08/09,12:51:00,111,1322,496.5,1211,5402,Concentrado Primario L2,24.23,13.98,0.083,0.895,30.24,41,C_01_S14
2023/08/11,11:43:00,110.5,805.5,185,695,5408,Relave Final,1.71,0.068,0,0.005,0,26.62,C_01_S03
2023/08/11,11:46:00,111,1192.5,108.5,1081.5,5409,Cola Scavenger L1,10.64,0.28,0,0.015,0,10.03,C_01_S04
2023/08/11,11:50:00,110,1171.5,93.5,1061.5,5410,Cola Scavenger L2,10.09,0.24,0,0.016,0,8.81,C_01_S05
2023/08/11,11:52:00,111,1023.5,241.5,912.5,5411,Concentrado Colectivo,27.35,22.47,0.112,1.47,16.08,26.47,C_01_S10
2023/08/11,11:53:00,111,1226.5,322.5,1115.5,5412,Concentrado Primario L2,20.51,10.68,0.058,0.69,40.7,28.91,C_01_S14
2023/08/11,11:56:00,110.5,1112.5,130,1002,5413,Concentrado Primario L1,21.44,9.69,0.056,0.669,39.78,12.97,C_01_S15
2023/08/14,9:36:00,111,806.5,197.5,695.5,5419,Relave Final,1.798,0.074,0,0.004,0,28.4,C_01_S03
2023/08/14,9:40:00,108.5,1107,53.5,998.5,5421,Cola Scavenger L2,15.83,0.616,0,0.026,0,5.36,C_01_S05
2023/08/14,9:43:00,108.5,1126,74.5,1017.5,5420,Cola Scavenger L1,15.99,0.501,0,0.016,0,7.32,C_01_S04
2023/08/14,9:46:00,111.5,841,286.5,729.5,5418,Rebose Hidrociclones L2,2.446,0.452,0,0.03,0,39.27,C_01_S02
2023/08/14,9:48:00,111.5,1028,305,916.5,5422,Concentrado Colectivo,30.36,22.67,0.116,1.48,9.44,33.28,C_01_S10
2023/08/14,9:49:00,111.5,1094.5,148,983,5424,Concentrado Primario L1,25.85,12.88,0.085,0.975,27.14,15.06,C_01_S15
2023/08/14,9:52:00,109,1284,459.5,1175,5423,Concentrado Primario L2,26.78,12.39,0.079,0.91,25.98,39.11,C_01_S14
2023/08/18,10:42:00,108.5,1189,48.5,1080.5,5432,Cola Scavenger L2,23.67,0.361,0,0.028,0,4.49,C_01_S05
2023/08/18,10:45:00,108.5,1242,97,1133.5,5431,Cola Scavenger L1,23.36,0.385,0,0.032,0,8.56,C_01_S04
2023/08/18,10:48:00,111,840,190,729,5430,Relave Final,2.721,0.081,0,0.004,0,26.06,C_01_S03
2023/08/18,10:55:00,111.5,895.5,314,784,5429,Rebose Hidrociclones L2,2.695,0.42,0.006,0.02,0,40.05,C_01_S02
2023/08/18,10:57:00,111.5,11175,339.5,11063.5,5433,Concentrado Colectivo,29.54,25.67,0.173,0.874,6.98,3.07,C_01_S10
2023/08/18,11:01:00,111.5,1086,76,974.5,5434,Concentrado Primario L1,28.26,19.78,0.135,0.725,14.34,7.8,C_01_S15
2023/08/21,9:48:00,110.5,862.5,209.5,752,5441,Relave Final,1.901,0.067,0,0.004,0,27.86,C_01_S03
2023/08/21,9:52:00,111,1250,96.5,1139,5442,Cola Scavenger L1,13.49,0.438,0,0.022,0,8.47,C_01_S04
2023/08/21,9:55:00,110,1395,57,1285,5443,Cola Scavenger L2,14.06,0.715,0,0.019,0,4.44,C_01_S05
2023/08/21,9:58:00,110,917,299,807,5439,Rebose Hidrociclones L1,2.492,0.488,0.005,0.024,0,37.05,C_01_S01
2023/08/21,10:02:00,111.5,891.5,322.5,780,5440,Rebose Hidrociclones L2,2.493,0.466,0.004,0.024,0,41.35,C_01_S02
2023/08/21,10:06:00,111,1197,504.5,1086,5445,Concentrado Primario L2,25.46,17.48,0.075,0.792,21.98,46.45,C_01_S14
2023/08/21,10:09:00,110.5,1212.5,200,1102,5446,Concentrado Primario L1,25.15,16.48,0.079,0.824,24.2,18.15,C_01_S15
2023/08/21,10:10:00,111,3280,77.5,3169,5444,Concentrado Colectivo,28.27,23.67,0.098,1.098,9.94,2.45,C_01_S10
2023/08/23,9:43:00,110.5,840,175.5,729.5,5453,Relave Final,2.481,0.063,0,0.002,0,24.06,C_01_S03
2023/08/23,9:45:00,110.5,1202.5,184.5,1092,5458,Concentrado Primario L1,26.37,13.08,0.198,0.496,24.9,16.9,C_01_S15
2023/08/23,9:47:00,111,1247.5,108.5,1136.5,5454,Cola Scavenger L1,14.91,0.452,0,0.018,0,9.55,C_01_S04
2023/08/23,9:49:00,111,1385.5,504.5,1274.5,5457,Concentrado Primario L2,28.39,14.23,0.185,0.481,19.7,39.58,C_01_S14
2023/08/23,9:52:00,110,1175,43,1065,5455,Cola Scavenger L2,14.41,0.495,0,0.016,0,4.04,C_01_S05
2023/08/23,9:53:00,111,316,59.5,205,5456,Concentrado Colectivo,29.73,22.79,0.254,0.774,8.7,29.02,C_01_S10
2023/08/23,9:56:00,110,879,263,769,5451,Rebose Hidrociclones L1,3.55,0.459,0.009,0.017,0,34.2,C_01_S01
2023/08/23,10:05:00,111.5,896,312.5,784.5,5452,Rebose Hidrociclones L2,3.342,0.411,0.009,0.014,0,39.83,C_01_S02
2023/08/25,10:41:47,,,,,5464,Relave Final,2.072,0.047,0,0.002,0,24,C_01_S03
2023/08/25,10:51:29,,,,,5463,Rebose Hidrociclones L1,3.616,0.375,0.005,0.011,0,22,C_01_S01
2023/08/25,11:09,,,,,5466,Cola Scavenger L2,21.47,0.748,0,0.03,0,4,C_01_S05
2023/08/25,11:11:00,,,,,5467,Concentrado Colectivo,30.71,24.08,0.152,0.728,6.2,20,C_01_S10
2023/08/25,11:16,,,,,5468,Concentrado Primario L1,29.81,13.03,0.095,0.449,19.6,16,C_01_S15
2023/08/25,11:06:00,,,,,5465,Cola Scavenger L1,13.45,0.409,0,0.018,0,8,C_01_S04
2023/08/28,16:44:00,111.5,894,314.5,782.5,5469,Rebose Hidrociclones L2,2.698,0.423,0.005,0.014,0,40.19,C_01_S02
2023/08/28,16:47:00,111,831,151.5,720,5470,Relave Final,1.858,0.069,0,0.004,0,21.04,C_01_S03
2023/08/28,16:50:00,108.5,1234.5,102,1126,5471,Cola Scavenger L1,15.1,0.553,0,0.02,0,9.06,C_01_S04
2023/08/28,16:54:00,108.5,1211.5,44,1103,5472,Cola Scavenger L2,14.74,0.516,0,0.017,0,3.99,C_01_S05
2023/08/28,16:56:00,111.5,335.5,92.5,224,5473,Concentrado Colectivo,28.68,24.28,0.146,0.665,8.3,41.29,C_01_S10
2023/08/28,16:57:00,109,1401.5,530.5,1292.5,5474,Concentrado Primario L2,26.39,17.16,0.103,0.471,20.7,41.04,C_01_S14
2023/08/28,17:00:00,110,1241.5,226.5,1131.5,5475,Concentrado Primario L1,26.2,16.37,0.111,0.496,21.88,20.02,C_01_S15
2023/08/31,10:44:00,110,1196.5,130,1086.5,5369,Cola Scavenger L2,17.88,0.31,,0.023,,11.97,C_01_S05
2023/08/31,10:50:00,110.5,1087.5,146,977,5372,Concentrado Primario L1,28.51,16.12,0.056,0.82,21.12,14.94,C_01_S15
2023/09/01,11:24:00,109,800.5,109.5,691.5,5481,Relave Final,2.86,0.246,0,0.004,0,15.84,C_01_S03
2023/09/01,11:27:00,110.5,1271.5,142,1161,5482,Cola Scavenger L1,19.44,0.579,0,0.017,0,12.23,C_01_S04
2023/09/01,11:30:00,108.5,1234.5,79,1126,5483,Cola Scavenger L2,19.47,0.553,0,0.015,0,7.02,C_01_S05
2023/09/01,11:33:00,110.5,928.5,297.5,818,5479,Rebose Hidrociclones L1,3.595,0.423,0.005,0.013,0,36.37,C_01_S01
2023/09/01,11:35:00,110,909.5,318.5,799.5,5480,Rebose Hidrociclones L2,4.007,0.35,0.004,0.011,0,39.84,C_01_S02
2023/09/01,11:38:00,109.5,1445.5,514,1336,5484,Concentrado Primario L2,28.85,12.94,0.092,0.478,21.36,38.47,C_01_S14
2023/09/01,11:40:00,110.5,1247.5,210,1137,5485,Concentrado Primario L1,28.07,13.53,0.096,0.492,22.82,18.47,C_01_S15
2023/09/11,15:57:00,108,908.5,337,800.5,5490,Rebose Hidrociclones L1,2.112,0.467,0.003,0.031,0,42.1,C_01_S01
2023/09/11,16:00:00,111,838,197,727,5491,Relave Final,1.614,0.053,0,0.006,0,27.1,C_01_S03
2023/09/11,16:06:00,109,13334,463.5,13225,5494,Concentrado Primario L2,24.85,16.12,0.05,1.012,26.5,3.5,C_01_S14
2023/09/11,16:11:00,108.5,1217,94.5,1108.5,5492,Cola Scavenger L1,10.14,0.291,0,0.016,0,8.53,C_01_S04
2023/09/11,16:27:00,111.5,298,43,186.5,5493,Concentrado Colectivo,28.32,21.99,0,1.211,0,23.06,C_01_S10
2023/09/13,10:28:00,109,818,166.5,709,5499,Relave Final,1.63,0.045,0.003,0.004,0,23.48,C_01_S03
2023/09/13,10:31:00,110.5,1216.5,108,1106,5500,Cola Scavenger L1,13.51,0.3,0,0.021,0,9.76,C_01_S04
