date,time, tara , tweight , dweight , pweight ,chemical_id,MUESTRA,pFe,pCu,pZn,pMo,pIns,pSol
2025-10-22,18:07:00,  110.0 ,1043.,  369.5 ,933.,1761174281,Concentrado Primario L2,29.120,17.114,0.105,1.049,18.460,39.60
2025-10-22,18:08:00,  110.5 ,1386.,  285.0 ,1275.5,1761174332,Concentrado Colectivo,28.375,26.467,0.150,1.640,10.620,22.34
2025-10-22,18:18:00,  110.5 ,957.5,  271.0 ,847.,1761174846,Concentrado 1ra Limpieza L2,29.131,24.079,0.146,1.660,11.700,32.00
2025-10-22,18:21:00,  110.5 ,982.5,  95.5 ,872.,1761174928,Cola Scavenger L1,18.141,0.189,0.000,0.014,0.000,10.95
2025-10-22,18:23:00,  109.0 ,756.,  63.5 ,647.,1761174936,Concentrado 1ra Limpieza L1,29.446,26.268,0.155,1.392,9.200,9.81
2025-10-22,18:26:00,  113.0 ,958.,  95.0 ,845.,1761174943,Cola Scavenger L2,18.155,0.191,0.000,0.014,0.000,11.24
2025-10-22,18:28:00,  111.0 ,658.5,  168.0 ,547.5,1761175335,Relave Final,1.944,0.078,0.000,0.006,0.000,30.68
2025-10-22,18:31:00,  110.5 ,694.,  229.5 ,583.5,1761175479,Rebose Hidrociclones L1,2.681,0.480,0.007,0.032,0.000,39.33
2025-10-22,18:36:00,  109.0 ,687.,  222.0 ,578.,1761176097,Rebose Hidrociclones L2,2.667,0.523,0.007,0.034,0.000,38.41
2025-10-24,12:07:00,  100.0 ,1152.5,  209.5 ,1052.5,1761325588,Concentrado Colectivo,27.825,21.890,0.124,1.801,15.220,19.90
2025-10-24,12:09:00,  110.0 ,968.5,  303.0 ,858.5,1761325594,Concentrado Primario L2,25.092,16.169,0.089,1.396,26.000,35.29
2025-10-24,12:11:00,  108.5 ,1085.,  106.5 ,976.5,1761325623,Cola Scavenger L1,16.325,0.179,0.000,0.012,0.000,10.91
2025-10-24,12:13:00,  113.5 ,984.,  393.5 ,870.5,1761325708,Concentrado Primario L1,27.416,15.472,0.083,1.326,22.500,45.20
2025-10-24,12:15:00,  115.0 ,903.5,  89.5 ,788.5,1761325802,Concentrado 1ra Limpieza L1,28.584,23.582,0.122,1.700,12.120,11.35
2025-10-24,12:17:00,  110.3 ,823.,  143.0 ,712.75,1761325978,Relave Final,1.565,0.090,0.000,0.009,0.000,20.06
2025-10-24,12:21:00,  108.5 ,936.5,  88.5 ,828.,1761326282,Cola Scavenger L2,17.057,0.151,0.000,0.010,0.000,10.69
2025-10-24,12:24:00,  113.5 ,1113.5,  257.5 ,1000.,1761326289,Concentrado 1ra Limpieza L2,28.437,22.288,0.118,1.774,13.460,25.75
2025-10-29,11:32:00,  110.0 ,880.,  281.5 ,770.,1761755381,Rebose Hidrociclones L1,2.221,0.625,0.005,0.037,0.000,36.56
2025-10-29,11:34:00,  108.0 ,1711.,  331.0 ,1603.,1761755383,Rebose Hidrociclones L2,2.154,0.591,0.005,0.038,0.000,20.65
2025-10-29,11:37:00,  110.0 ,803.,  153.0 ,693.,1761755384,Relave Final,1.454,0.069,0.000,0.007,0.000,22.08
2025-10-29,11:47:00,  107.0 ,1125.5,  152.0 ,1018.5,1761756335,Cola Scavenger L1,9.913,0.133,0.000,0.011,0.000,14.92
2025-10-29,11:51:00,  108.5 ,1102.,  129.5 ,993.5,1761756489,Cola Scavenger L2,8.023,0.125,0.000,0.010,0.000,13.03
2025-10-29,11:53:00,  109.0 ,968.,  208.5 ,859.,1761756512,Concentrado 1ra Limpieza L1,27.274,21.859,0.091,1.560,16.600,24.27
2025-10-29,11:57:00,  113.5 ,843.5,  75.5 ,730.,1761756513,Concentrado 1ra Limpieza L2,28.963,24.867,0.102,1.616,11.620,10.34
2025-10-29,12:00:00,  110.0 ,947.,  161.0 ,837.,1761756516,Concentrado Colectivo,28.483,25.569,0.099,1.679,12.360,19.24
2025-10-29,12:01:00,  110.0 ,1135.,  320.5 ,1025.,1761756943,Concentrado Primario L2,22.852,14.439,0.050,1.049,32.760,31.27
2025-11-03,10:22:00,  110.5 ,707.,  216.0 ,596.5,1762183170,Rebose Hidrociclones L1,2.421,0.463,0.006,0.027,0.000,36.21
2025-11-03,10:26:00,  108.5 ,1007.5,  101.0 ,899.,1762183233,Cola Scavenger L1,14.987,0.121,0.000,0.009,0.000,11.23
2025-11-03,10:29:00,  108.0 ,1005.,  83.5 ,897.,1762183236,Cola Scavenger L2,13.076,0.113,0.000,0.008,0.000,9.31
2025-11-03,10:32:00,  115.0 ,941.,  145.0 ,826.,1762183239,Concentrado 1ra Limpieza L1,25.226,21.393,0.120,1.352,19.920,17.55
2025-11-03,10:34:00,  110.0 ,1057.5,  242.0 ,947.5,1762183242,Concentrado Colectivo,26.148,24.776,0.132,1.378,14.560,25.54
2025-11-03,10:36:00,  110.0 ,1200.,  443.0 ,1090.,1762183245,Concentrado Primario L2,27.788,12.139,0.073,0.811,24.020,40.64
2025-11-03,10:47:00,  100.0 ,1203.,  293.5 ,1103.,1762184598,Concentrado Primario L1,24.441,15.671,0.083,0.981,26.780,26.61
2025-11-10,11:16:00,  107.0 ,1057.5,  69.0 ,950.5,9517,Cola Scavenger L1,11.183,0.235,0.000,0.012,0.000,7.26
2025-11-10,11:17:00,  113.5 ,1071.5,  296.5 ,958.,9522,Concentrado Primario L2,21.350,16.751,0.169,0.572,32.720,30.95
2025-11-10,11:20:00,  108.5 ,1050.,  77.0 ,941.5,9518,Cola Scavenger L2,13.227,0.193,0.000,0.009,0.000,8.18
2025-11-10,11:24:00,  110.0 ,945.5,  117.0 ,835.5,9521,Concentrado Colectivo,29.459,22.401,0.265,1.218,12.460,14.00
2025-11-10,11:30:00,  115.0 ,874.5,  135.5 ,759.5,9519,Concentrado 1ra Limpieza L1,29.858,26.762,0.253,0.689,7.840,17.84
2025-11-10,11:33:00,  113.5 ,923.5,  116.5 ,810.,9520,Concentrado 1ra Limpieza L2,30.351,24.185,0.267,0.735,9.440,14.38
2025-11-12,09:23:00,  115.0 ,857.,  57.0 ,742.,9531,Concentrado 1ra Limpieza L1,28.987,25.375,0.180,1.313,9.940,7.68
2025-11-12,09:24:00,  110.0 ,996.,  258.0 ,886.,9527,Rebose Hidrociclones L1,2.103,0.580,0.006,0.040,0.000,29.12
2025-11-12,09:26:00,  113.5 ,1073.,  473.0 ,959.5,9534,Concentrado Primario L2,28.703,17.445,0.110,1.276,19.680,49.30
2025-11-12,09:28:00,  114.5 ,923.5,  143.5 ,809.,9528,Relave Final,1.480,0.114,0.000,0.009,0.000,17.74
2025-11-12,09:30:00,  113.5 ,983.5,  183.5 ,870.,9532,Concentrado 1ra Limpieza L2,29.157,22.500,0.161,1.544,12.720,21.09
2025-11-12,09:32:00,  100.0 ,1019.,  419.0 ,919.,9535,Concentrado Primario L1,27.965,20.220,0.123,1.320,16.740,45.59
2025-11-12,09:34:00,  115.5 ,1085.,  97.5 ,969.5,9529,Cola Scavenger L1,14.809,0.187,0.000,0.009,0.000,10.06
2025-11-12,09:36:00,  110.0 ,925.5,  225.5 ,815.5,9533,Concentrado Colectivo,28.742,22.401,0.158,1.573,13.760,27.65
2025-11-12,09:38:00,  113.5 ,1097.5,  95.5 ,984.,9530,Cola Scavenger L2,14.316,0.171,0.000,0.008,0.000,9.71
2025-11-14,10:57:00,  110.0 ,879.3,  145.0 ,769.3,9540,Relave Final,1.755,0.097,0.000,0.012,0.000,18.85
2025-11-14,11:00:00,  107.0 ,1042.5,  98.5 ,935.5,9541,Cola Scavenger L1,12.274,0.330,0.000,0.026,0.000,10.53
2025-11-14,11:04:00,  108.5 ,1035.,  99.0 ,926.49,9542,Cola Scavenger L2,12.321,0.322,0.000,0.026,0.000,10.69
2025-11-14,11:09:00,  115.0 ,922.5,  232.5 ,807.5,9539,Rebose Hidrociclones L1,2.215,0.689,0.007,0.057,0.000,28.79
2025-11-14,11:12:00,  110.0 ,823.,  106.5 ,713.,9543,Concentrado 1ra Limpieza L1,27.516,23.987,0.141,2.267,11.740,14.94
2025-11-14,11:15:00,  115.5 ,845.2,  231.0 ,729.7,9544,Concentrado 1ra Limpieza L2,27.295,22.599,0.131,2.585,13.500,31.66
2025-11-14,11:18:00,  115.5 ,885.,  150.0 ,769.5,9545,Concentrado Colectivo,27.652,26.069,0.146,2.307,10.360,19.49
2025-11-14,11:20:00,  110.0 ,1050.,  371.0 ,940.,9546,Concentrado Primario L2,23.498,16.355,0.106,1.662,27.840,39.47
2025-11-14,11:22:00,  100.0 ,1063.5,  395.0 ,963.5,9547,Concentrado Primario L1,25.858,19.229,0.106,1.612,20.840,41.00
2025-11-17,10:53:00,  108.0 ,1030.,  36.0 ,922.,9549,Cola Scavenger L2,12.560,0.665,0.000,0.088,0.000,3.90
2025-11-17,10:56:00,  115.0 ,814.5,  254.5 ,699.5,9548,Rebose Hidrociclones L1,2.979,0.581,0.008,0.110,0.000,36.38
2025-11-17,10:58:00,  114.5 ,1021.,  291.5 ,906.5,9550,Concentrado 1ra Limpieza L2,25.493,24.483,0.174,7.341,8.080,32.16
2025-11-17,11:00:00,  110.0 ,1100.5,  373.5 ,990.5,9552,Concentrado Primario L1,23.077,18.436,0.104,3.158,25.340,37.71
2025-11-17,11:02:00,  110.5 ,1284.,  320.0 ,1173.5,9551,Concentrado Colectivo,27.694,27.456,0.163,3.933,6.700,27.27
2025-11-24,11:11:00,  114.5 ,732.5,  127.5 ,618.,9559,Relave Final,4.025,0.139,0.000,0.011,0.000,20.63
2025-11-24,11:15:00,  110.0 ,1134.5,  343.0 ,1024.5,9564,Concentrado Primario L2,25.832,18.010,0.062,1.342,23.220,33.48
2025-11-24,11:18:00,  108.5 ,1091.5,  77.0 ,983.,9560,Cola Scavenger L1,11.563,0.378,0.000,0.028,0.000,7.83
2025-11-24,11:24:00,  114.5 ,952.5,  162.5 ,838.,9562,Concentrado 1ra Limpieza L1,27.946,22.885,0.079,1.795,13.980,19.39
2025-11-24,11:27:00,  108.0 ,1054.5,  76.0 ,946.5,9561,Cola Scavenger L2,15.480,0.310,0.000,0.022,0.000,8.03
2025-11-24,11:29:00,  115.5 ,966.5,  206.0 ,851.,9563,Concentrado 1ra Limpieza L2,26.472,23.184,0.078,1.737,14.500,24.21
2025-11-24,11:31:00,  115.0 ,863.5,  267.5 ,748.5,9557,Rebose Hidrociclones L1,3.187,0.616,0.004,0.039,0.000,35.74
2025-11-24,11:33:00,  114.5 ,867.,  284.0 ,752.5,9558,Rebose Hidrociclones L2,3.131,0.620,0.004,0.039,0.000,37.74
2025-11-26,11:11:00,  110.5 ,961.5,  193.0 ,851.,9572,Concentrado Colectivo,28.961,27.263,0.428,1.471,8.120,22.68
2025-11-26,11:14:00,  108.5 ,1040.5,  66.5 ,932.,9568,Cola Scavenger L1,10.358,0.242,0.000,0.017,0.000,7.14
2025-11-26,11:16:00,  114.5 ,943.,  144.0 ,828.5,9570,Concentrado 1ra Limpieza L1,28.931,25.870,0.387,1.340,8.560,17.38
2025-11-26,11:18:00,  114.5 ,746.,  123.5 ,631.5,9567,Relave Final,2.271,0.096,0.000,0.007,0.000,19.56
2025-11-26,11:20:00,  110.0 ,1135.5,  338.5 ,1025.5,9573,Concentrado Primario L2,24.973,15.224,0.241,0.816,28.120,33.01
2025-11-26,11:22:00,  108.0 ,1322.5,  101.5 ,1214.5,9569,Cola Scavenger L2,11.083,0.282,0.000,0.017,0.000,8.36
2025-11-26,11:25:00,  115.0 ,872.5,  292.0 ,757.5,9565,Rebose Hidrociclones L1,2.894,0.503,0.009,0.024,0.000,38.55
2025-11-26,11:28:00,  115.5 ,954.5,  162.5 ,839.,9571,Concentrado 1ra Limpieza L2,29.060,23.482,0.351,1.340,12.200,19.37
2025-11-26,11:30:00,  114.5 ,878.5,  288.5 ,764.,9566,Rebose Hidrociclones L2,2.667,0.500,0.009,0.022,0.000,37.76
2025-11-26,11:31:00,  110.0 ,1052.5,  240.5 ,942.5,9574,Concentrado Primario L1,18.816,14.328,0.196,0.672,39.520,25.52
2025-11-28,12:13:00,  108.0 ,1039.4,  77.5 ,931.4,1764349866,Cola Scavenger L2,5.534,0.147,0.000,0.010,0.000,8.32
2025-11-28,12:14:00,  110.0 ,1054.8,  228.5 ,944.8,1764349894,Concentrado Primario L1,16.259,11.300,0.100,0.512,46.160,24.19
2025-11-28,12:16:00,  115.0 ,866.8,  271.0 ,751.8,1764349898,Rebose Hidrociclones L1,2.821,0.481,0.008,0.021,0.000,36.05
2025-11-28,12:18:00,  114.5 ,919.,  130.0 ,804.5,1764349899,Concentrado 1ra Limpieza L1,26.772,23.095,0.294,0.752,15.020,16.16
2025-11-28,12:20:00,  114.5 ,863.,  297.0 ,748.5,1764349901,Rebose Hidrociclones L2,2.732,0.504,0.007,0.021,0.000,39.68
2025-11-28,12:22:00,  110.0 ,1039.6,  342.0 ,929.6,1764349903,Concentrado Primario L2,21.413,18.139,0.185,0.781,29.160,36.79
2025-11-28,12:24:00,  108.5 ,1316.8,  115.5 ,1208.3,1764349905,Cola Scavenger L1,4.983,0.294,0.000,0.014,0.000,9.56
2025-11-28,12:27:00,  115.5 ,948.,  172.0 ,832.5,1764349908,Concentrado 1ra Limpieza L2,25.214,20.419,0.245,1.025,19.280,20.66
2025-11-28,12:28:00,  114.5 ,717.6,  110.0 ,603.1,1764349909,Relave Final,1.992,0.101,0.000,0.006,0.000,18.24
2025-11-28,12:29:00,  110.5 ,1002.,  246.0 ,891.5,1764349910,Concentrado Colectivo,26.403,23.690,0.247,0.975,13.860,27.59
2025-12-01,10:40:00,  115.0 ,898.,  898.0 ,783.,1764603416,Rebose Hidrociclones L2,2.844,0.460,0.007,0.032,0.000,114.69
2025-12-01,10:43:00,  110.0 ,728.5,  728.5 ,618.5,1764603430,Relave Final,2.092,0.066,0.000,0.006,0.000,117.78
2025-12-01,10:46:00,  107.0 ,1075.,"  1,075.0 ",968.,1764603432,Cola Scavenger L1,7.448,0.213,0.000,0.009,0.000,111.05
2025-12-01,10:49:00,  108.5 ,1068.5,"  1,068.5 ",960.,1764603434,Cola Scavenger L2,7.341,0.149,0.000,0.005,0.000,111.30
2025-12-01,10:52:00,  110.0 ,719.,  719.0 ,609.,1764604087,Concentrado 1ra Limpieza L1,25.358,23.293,0.115,0.637,16.200,118.06
2025-12-01,10:56:00,  109.0 ,921.,  921.0 ,812.,1764604089,Concentrado 1ra Limpieza L2,23.758,19.031,0.085,0.731,23.180,113.42
2025-12-01,10:57:00,  110.0 ,1044.,"  1,044.0 ",934.,1764604089,Concentrado Primario L2,11.859,8.326,0.040,0.546,57.140,111.78
2025-12-01,11:00:00,  108.0 ,1056.5,"  1,056.5 ",948.5,1764604100,Concentrado Primario L1,14.132,10.268,0.108,0.871,48.900,111.39
2025-12-01,11:04:00,  115.5 ,945.5,  945.5 ,830.,1764604983,Concentrado Colectivo,26.106,22.798,0.086,1.519,14.900,113.92
2025-12-03,10:43:00,  114.5 ,788.,  151.5 ,673.5,1764776456,Relave Final,3.236,0.046,0.000,0.004,0.000,22.49
2025-12-03,10:46:00,  108.5 ,1083.,  102.5 ,974.5,1764776460,Cola Scavenger L1,8.365,0.230,0.000,0.007,0.000,10.52
2025-12-03,10:50:00,  108.0 ,1082.5,  95.0 ,974.5,1764776463,Cola Scavenger L2,8.130,0.164,0.000,0.005,0.000,9.75
2025-12-03,10:54:00,  114.5 ,985.5,  72.0 ,871.,1764777022,Concentrado 1ra Limpieza L1,27.642,24.574,0.387,1.012,11.080,8.27
2025-12-03,10:58:00,  115.5 ,930.,  145.5 ,814.5,1764777023,Concentrado 1ra Limpieza L2,26.328,22.729,0.377,1.274,13.460,17.86
2025-12-03,11:01:00,  110.5 ,954.,  148.5 ,843.5,1764777025,Concentrado Colectivo,26.970,26.518,0.406,1.033,8.360,17.61
2025-12-03,11:02:00,  110.0 ,854.,  164.0 ,744.,1764777027,Concentrado Primario L2,15.891,12.860,0.164,0.478,41.920,22.04
2025-12-03,11:17:00,  110.0 ,1070.5,  225.5 ,960.5,1764778542,Concentrado Primario L1,20.433,17.147,0.284,0.638,31.700,23.48
2025-12-05,11:29:00,  111.0 ,840.5,  191.0 ,729.5,1764951953,Relave Final,2.648,0.083,0.000,0.007,0.000,26.18
2025-12-05,11:32:00,  110.5 ,1062.5,  86.0 ,952.,1764951960,Cola Scavenger L1,11.991,0.460,0.000,0.010,0.000,9.03
2025-12-05,11:36:00,  113.5 ,1058.5,  75.0 ,945.,1764951963,Cola Scavenger L2,10.903,0.453,0.000,0.011,0.000,7.94
2025-12-05,11:38:00,  115.0 ,897.5,  75.0 ,782.5,1764952083,Concentrado 1ra Limpieza L1,28.243,25.033,0.262,1.189,12.060,9.58
2025-12-05,11:42:00,  113.5 ,930.5,  147.5 ,817.,1764952088,Concentrado 1ra Limpieza L2,27.245,22.169,0.250,1.323,15.860,18.05
2025-12-05,11:45:00,  110.0 ,929.5,  116.5 ,819.5,1764952091,Concentrado Colectivo,27.987,26.268,0.268,1.304,9.760,14.22
2025-12-05,11:47:00,  113.5 ,847.5,  203.0 ,734.,1764952413,Concentrado Primario L2,23.062,16.195,0.149,0.893,31.380,27.66
2025-12-15,10:49:00,  110.0 ,1343.5,  215.0 ,1233.5,1765794791,Concentrado Colectivo,27.483,21.182,0.120,2.583,15.900,17.43
2025-12-15,10:50:00,  111.0 ,576.5,  47.0 ,465.5,1765795441,Relave Final,2.010,0.061,0.000,0.009,0.000,10.10
2025-12-15,10:54:00,  113.5 ,584.,  37.5 ,470.5,1765795442,Cola Scavenger L2,15.411,0.173,0.000,0.025,0.000,7.97
2025-12-15,10:56:00,  115.0 ,734.,  71.0 ,619.,1765795596,Concentrado 1ra Limpieza L1,28.206,22.910,0.110,2.021,13.940,11.47
2025-12-15,10:58:00,  100.0 ,888.5,  290.5 ,788.5,1765796213,Concentrado Primario L1,29.271,16.393,0.096,1.550,24.780,36.84
2025-12-15,11:21:00,  108.0 ,713.,  231.0 ,605.,1765797614,Rebose Hidrociclones L2,2.376,0.558,0.007,0.049,0.000,38.18
2025-12-17,10:09:00,  114.5 ,719.,  241.5 ,604.5,1765965903,Rebose Hidrociclones L2,2,0.59,0.006,0.057,0,39.95
2025-12-17,10:12:00,  108.0 ,576.,  35.0 ,468.,1765965939,Cola Scavenger L2,8,0.248,0,0.026,0,7.48
2025-12-17,10:15:00,  115.5 ,720.5,  155.5 ,605.,1765965943,Concentrado 1ra Limpieza L2,26,25,0.165,6.404,10.2,25.70
2025-12-17,10:17:00,  110.5 ,831.,  103.0 ,720.5,1765965945,Concentrado Colectivo,28,29,0.163,2.588,5.56,14.30
2025-12-17,10:19:00,  110.0 ,755.5,  257.5 ,645.5,1765965949,Concentrado Primario L1,21,20,0.111,1.995,29.32,39.89
2025-12-17,11:06:00,  114.5 ,598.,  42.5 ,483.5,1765965895,Relave Final,1,0.052,0,0.009,0,8.79
2025-12-19,12:30:00,  110.0 ,573.5,  96.5 ,463.5,1766147221,Relave Final,1,0.07,0,0.011,0,20.82
2025-12-19,12:34:00,  113.5 ,471.,  20.5 ,357.5,1766147224,Cola Scavenger L2,14.68,0.808,0,0.046,0,5.73
2025-12-19,12:37:00,  115.0 ,581.5,  170.0 ,466.5,1766147228,Concentrado 1ra Limpieza L1,30,23,0.126,2.214,10.48,36.44
2025-12-19,12:40:00,  113.5 ,589.,  128.0 ,475.5,1766147229,Concentrado 1ra Limpieza L2,28,23,0.136,2.85,12.68,26.92
2025-12-19,12:43:00,  110.0 ,602.,  112.0 ,492.,1766147231,Concentrado Colectivo,28,25,0.145,2.783,10.6,22.76
2025-12-19,12:46:00,  100.0 ,756.,  248.0 ,656.,1766147234,Concentrado Primario L1,27,17,0.101,1.971,21.34,37.80
2025-12-24,12:04:00,  110.0 ,750.,  216.0 ,640.,9654,Concentrado Primario L1,20,18,0.129,2.601,30.28,33.75
2025-12-24,12:30:00,  114.5 ,671.5,  228.5 ,557.,9648,Rebose Hidrociclones L2,1.96,0.548,0.007,0.073,0,41.02
2025-12-24,12:31:00,  114.5 ,530.,  85.5 ,415.5,9649,Relave Final,1.26,0.057,0,0.012,0,20.58
2025-12-24,12:34:00,  108.0 ,481.,  23.0 ,373.,9650,Cola Scavenger L2,8,0.473,0,0.058,0,6.17
2025-12-24,12:40:00,  115.5 ,613.5,  154.0 ,498.,9651,Concentrado 1ra Limpieza L2,25,21,0.14,3.224,20.08,30.92
2025-12-24,12:43:00,  110.5 ,628.5,  154.5 ,518.,9652,Concentrado Colectivo,26,22,0.147,3.164,17.92,29.83
2025-12-24,12:46:00,  110.0 ,756.,  226.0 ,646.,9653,Concentrado Primario L2,16,15,0.112,2.372,40.94,34.98
2026-01-09,11:43:00,  108.0 ,740.,  153.5 ,632.,9676,Concentrado Primario L1,22.112,16.792,0.160,1.005,22.500,24.29
2026-01-09,11:46:00,  110.0 ,571.,  99.0 ,461.,9673,Concentrado 1ra Limpieza L1,25.536,22.455,0.197,1.379,8.720,21.48
2026-01-09,11:51:00,  110.5 ,605.5,  121.0 ,495.,9674,Concentrado 1ra Limpieza L2,27.864,20.014,0.184,2.048,10.400,24.44
2026-01-09,11:54:00,  110.0 ,475.,  21.0 ,365.,9672,Cola Scavenger L2,17.379,0.615,,0.051,,5.75
2026-01-09,11:55:00,  110.0 ,588.,  84.5 ,478.,9675,Concentrado Colectivo,24.301,26.165,0.225,1.539,7.600,17.68
2026-01-09,11:57:00,  110.0 ,595.,  114.0 ,485.,9671,Relave Final,2.176,0.094,,0.007,,23.51
2026-01-14,16:20:00,  110.0 ,574.,  62.0 ,464.,9682,Relave Final,2.196,0.054,,0.007,,13.36
2026-01-14,16:23:00,  110.5 ,345.,  17.5 ,234.5,9683,Cola Scavenger L1,19.692,0.183,,0.030,,7.46
2026-01-14,16:27:00,  110.0 ,474.5,  23.5 ,364.5,9684,Cola Scavenger L2,20.621,0.106,,0.029,,6.45
2026-01-14,16:29:00,  110.0 ,552.5,  80.5 ,442.5,9686,Concentrado Colectivo,29.441,25.576,0.170,1.511,8.760,18.19
2026-01-14,16:37:00,  108.0 ,626.5,  218.5 ,518.5,9681,Rebose Hidrociclones L2,3.198,0.642,0.010,0.044,,42.14
2026-01-14,16:40:00,  108.0 ,807.5,  307.5 ,699.5,9687,Concentrado Primario L1,31.424,13.477,0.098,0.909,18.180,43.96
2026-01-14,16:44:00,  110.0 ,577.5,  87.5 ,467.5,9685,Concentrado 1ra Limpieza L1,30.012,20.658,0.148,1.481,11.060,18.72
2026-01-19,10:35:00,  108.5 ,454.,  44.5 ,345.5,9692,Cola Scavenger L1,25.558,0.141,,0.016,,12.88
2026-01-19,10:38:00,  108.0 ,439.,  35.5 ,331.,9693,Cola Scavenger L2,24.366,0.169,,0.017,,10.73
2026-01-19,10:41:00,  114.5 ,503.5,  62.0 ,389.,9691,Relave Final,3.515,0.071,,0.005,,15.94
2026-01-19,10:46:00,  115.5 ,528.,  128.0 ,412.5,9695,Concentrado 1ra Limpieza L2,30.191,20.854,0.097,0.658,10.940,31.03
2026-01-19,10:50:00,  109.0 ,496.5,  82.2 ,387.5,9694,Concentrado 1ra Limpieza L1,29.855,22.035,0.101,0.660,9.740,21.21
2026-01-19,11:00:00,  110.0 ,529.5,  170.0 ,419.5,9690,Rebose Hidrociclones L2,3.861,1.080,0.011,0.031,,40.52
2026-01-19,11:03:00,  110.0 ,578.5,  70.5 ,468.5,9696,Concentrado Primario L1,20.153,13.673,0.076,0.537,18.460,15.05
2026-01-21,11:10:00,  110.0 ,561.,  94.0 ,451.,9701,Relave Final,3.107,0.060,,0.003,,20.84
2026-01-21,11:13:00,  110.5 ,488.,  45.0 ,377.5,9702,Cola Scavenger L1,26.061,0.274,,0.008,,11.92
2026-01-21,11:17:00,  110.0 ,485.,  37.5 ,375.,9703,Cola Scavenger L2,24.579,0.088,,0.006,,10.00
2026-01-21,11:19:00,  108.0 ,514.,  136.0 ,406.,9700,Rebose Hidrociclones L2,3.768,0.427,0.012,0.021,,33.50
2026-01-21,11:21:00,  110.0 ,600.,  114.0 ,490.,9706,Concentrado Colectivo,29.156,23.806,0.252,0.920,10.380,23.27
2026-01-21,11:25:00,  110.0 ,578.,  78.5 ,468.,9704,Concentrado 1ra Limpieza L1,28.890,17.510,0.211,0.892,16.460,16.77
2026-01-21,11:28:00,  110.5 ,616.,  147.5 ,505.5,9705,Concentrado 1ra Limpieza L2,30.580,10.722,0.148,0.507,19.120,29.18
2026-01-21,11:30:00,  108.0 ,759.,  224.0 ,651.,9707,Concentrado Primario L1,28.314,18.297,0.218,0.854,15.980,34.41
2026-01-23,10:33:00,  110.5 ,503.,  52.5 ,392.5,9710,Cola Scavenger L1,27.879,0.115,,0.008,,13.38
2026-01-23,10:37:00,  110.0 ,491.5,  43.5 ,381.5,9711,Cola Scavenger L2,26.023,0.101,,0.007,,11.40
2026-01-23,10:40:00,  108.0 ,660.5,  229.0 ,552.5,9708,Rebose Hidrociclones L2,3.000,0.330,0.011,0.019,,41.45
2026-01-23,10:41:00,  110.0 ,590.,  89.5 ,480.,9712,Concentrado Colectivo,29.284,22.070,0.296,0.920,12.080,18.65
2026-01-23,10:43:00,  108.0 ,737.,  213.0 ,629.,9713,Concentrado Primario L1,26.016,15.808,0.209,0.730,25.340,33.86
2026-01-23,11:40:00,  110.0 ,561.,  92.5 ,451.,9709,Relave Final,2.522,0.067,,0.005,,20.51
2026-01-26,11:07:00,  108.5 ,525.5,  30.0 ,417.,9717,Cola Scavenger L1,17.414,0.222,,0.014,,7.19
2026-01-26,11:10:00,  108.0 ,544.5,  33.5 ,436.5,9718,Cola Scavenger L2,14.646,0.161,,0.006,,7.67
2026-01-26,11:12:00,  110.5 ,552.,  67.0 ,441.5,9719,Concentrado Colectivo,26.888,23.199,0.119,1.195,14.840,15.18
2026-01-26,11:13:00,  110.0 ,670.,  207.5 ,560.,9720,Concentrado Primario L1,23.124,15.398,0.071,0.639,31.460,37.05
2026-01-26,11:15:00,  110.0 ,562.5,  114.0 ,452.5,9715,Rebose Hidrociclones L2,1.895,0.393,0.005,0.022,,25.19
2026-01-26,11:18:00,  114.5 ,589.5,  114.0 ,475.,9716,Relave Final,1.402,0.043,,0.004,,24.00
2026-01-28,11:11:00,  114.5 ,555.,  89.5 ,440.5,9722,Relave Final,1.616,0.068,,0.005,,20.32
2026-01-28,11:14:00,  108.0 ,471.5,  37.0 ,363.5,9724,Cola Scavenger L2,15.423,0.158,,0.004,,10.18
2026-01-28,11:18:00,  108.5 ,476.5,  49.5 ,368.,9723,Cola Scavenger L1,15.259,0.125,,0.005,,13.45
2026-01-28,11:20:00,  110.0 ,600.,  176.5 ,490.,9721,Rebose Hidrociclones L2,1.703,0.581,0.006,0.027,,36.02
2026-01-28,11:22:00,  110.0 ,677.5,  201.5 ,567.5,9728,Concentrado Primario L1,20.622,15.295,0.070,0.733,36.580,35.51
2026-01-28,11:24:00,  115.5 ,676.,  107.5 ,560.5,9726,Concentrado 1ra Limpieza L2,23.899,18.990,0.107,1.110,24.720,19.18
2026-01-28,11:28:00,  109.0 ,532.5,  54.5 ,423.5,9725,Concentrado 1ra Limpieza L1,25.940,23.250,0.124,0.938,15.800,12.87
2026-01-28,11:31:00,  110.0 ,551.,  98.5 ,441.,9727,Concentrado Colectivo,26.577,24.790,0.122,1.027,14.020,22.34
2026-01-30,17:43:00,  114.5 ,419.5,  43.0 ,305.,9733,Relave Final,0.967,0.097,,0.006,,14.10
2026-01-30,17:47:00,  108.5 ,490.,  40.5 ,381.5,9734,Cola Scavenger L1,8.414,0.158,,0.012,,10.62
2026-01-30,17:50:00,  108.0 ,477.5,  36.5 ,369.5,9735,Cola Scavenger L2,7.705,0.121,,0.011,,9.88
